title,link,category,content,date
Kenapa Tidak Ada Pemain Persib Masuk Timnas Indonesia?,https://www.cnnindonesia.com/olahraga/20250519165216-142-1230836/kenapa-tidak-ada-pemain-persib-masuk-timnas-indonesia,olahraga,"Dari daftar 32 pemain yang dipanggil Patrick Kluivert keTimnas Indonesiauntuk melawan China dan Jepang, kembali tak ada nama pemainPersib Bandungsebagai juara Liga 1 2024/2025.
Musim ini, pemain lokal dengan jam terbang paling tinggi di Persib adalah Edo Febriansyah. Dia 33 kali membela Persib di semua ajang. Dari jumlah itu, 26 kali Edo jadi starter.
Pemain dengan menit main tertinggi kedua adalah Adam Alis. Total 35 pertandingan dijalani pemain asal Jakarta ini. Namun, Adam hanya 20 kali tampil sebagai pemain inti.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Adapun pemain dengan jam terbang tertinggi ketiga adalah Marc Klok. Pemain berdarah Belanda ini 31 kali tampil sepanjang musim ini, yang 28 di antaranya sebagai starter.
Pada urutan keempat ada Beckham Putra Nugraha. Musim ini Beckham 31 tampil di semua ajang. Ia 22 kali tampil sebagai starter dan sisanya sembilan kali sebagai cadangan.
Sisanya, tidak ada lagi pemain lokal yang mendapat jam main lebih dari 30 laga. Pemain dengan jumlah main di atas 20 adalah Kakang Rudianto, Henhen Herdiana, dan Ryan Kurnia.
Empat pemain Persib dengan jam terbang tertinggi tersebut, semuanya tak dipanggil ke Timnas Indonesia. Ini menimbulkan pertanyaan, sebab Persib adalah juara Liga 1 musim ini.
Jika mengacu posisi bermain, keempat pemain ini bersaing dengan pemain lainnya. Untuk posisi bek kiri, Edo harus bersaing dengan Calvin Verdonk, Shayne Pattynama, dan Pratama Arhan.

Adapun Klok, Adam, dan Beckham bersaing dengan Thom Haye, Ivar Jenner, Joel Pelupessy, Ricky Kambuaya, dan Nathan Tjoe-A-On. Situasi ini membuat tiga gelandang Persib ini tak masuk radar Kluivert.
Terakhir kali pemain Persib dipanggil ke Timnas Indonesia di Piala AFF 2024 pada November-Desember 2024. Dua pemain yang dimaksud adalah Kakang Rudianto dan Robi Darwis ketika era Shin Tae Yong.
Namun, saat itu PSSI memutuskan skuad Timnas Indonesia diisi pemain-pemain U-23 di Piala AFF 2024. Keduanya tidak pernah dipanggil saat tampil di Kualifikasi Piala Dunia 2026.
Adapun pemain Persib yang terakhir kali dipanggil dan berpartisipasi dalam Kualifikasi Piala Dunia 2026 adalah Dimas Drajad. Itu terjadi pada periode Oktober 2024, melawan Bahrain dan China.
Sementara pemain Persib terakhir yang main di Timnas Indonesia adalah Rachmat Irianto. Itu terjadi dalam laga melawan Filipina pada Kualifikasi Piala Dunia 2026 pada 21 November 2023.
[Gambas:Video CNN]",
Rute Pawai Juara Persib: Dari Balai Kota ke Gedung Sate,https://www.cnnindonesia.com/olahraga/20250519164924-142-1230835/rute-pawai-juara-persib-dari-balai-kota-ke-gedung-sate,olahraga,"Rute pawaiPersib Bandungusai menjuaraiLiga 1 2024/2025akan dimulai dari Balai Kota hingga Gedung Sate.
Hal tersebut dikatakan Wakil Gubernur Jawa Barat Erwan Setiawan. Pawai juara Persib akan terpusat di Gedung Sate yang diwarnai hiburan rakyat di Gedung Sate.
""Konvoi sudah kami putuskan, berangkat dari Balai Kota Bandung, melalui Jalan Wastukencana-Martadinata-Juanda-Diponegoro-Cilamaya masuk belakang Gedung Sate,"" ujar Erwan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Erwan menuturkan, para pemain beserta keluarga, manajemen hingga lainnya, akan menggunakan kendaraan khusus, saat pawai nanti.
""Estimasi maksimal tiga jam. Kendaraan PJD [Pertempuran Jarak Pendek]. Itu untuk VVIP, tiga Mercedes Unimog, dua bandros dan bus Persib untuk keluarga pemain,"" ucapnya.
Sebanyak 2.400 polisi dari Polrestabes Bandung dan juga Polda Jabar serta TNI, diturunkan untuk mengawal pertandingan akhir Persib Bandung vs Persis Solo, yang akan digelar pada Sabtu (24/5), di Stadion GBLA, Kota Bandung.
Selain mengamankan pertandingan terakhir, pihak keamanan juga disiagakan untuk mengawal pawai kemenangan Persib Bandung pada Minggu (25/5).
""Hari ini kami baru laksanakan rapat terakhir di Gedung Sate dipimpin Wagub dan Wakil Wali Kota, serta pihak Persib. Disepakati bahwa kegiatan [Persib] pada 24 dan 25 Mei,"" kata Kapolrestabes Bandung Kombes Pol Budi Sartono, Senin (19/5) di Bandung.

""Rangkaian sebelum, pertandingan, pemberian hadiah, sampai hiburan. Rencananya pukul 22.00 WIB pada 24 Mei. Tapi pengamanan tetap dilaksanakan di 2 titik, yakni GBLA dan tengah kota. Tak menutup kemungkinan ada euforia masyarakat yang tak bisa ke GBLA merayakannya di tengah kota,"" katanya.
Untuk kegiatan pada Sabtu (24/5), Budi mengimbau masyarakat tidak menggelar konvoi. Pasalnya, konvoi bersama baru dijadwalkan pada Minggu (25/5).
Budi belum menjelaskan rincian rute pawai juara Liga 1. Namun, pihaknya sudah menyiapkan personel lalu lintas untuk menjaga di beberapa titik yang diduga akan terjadi kemacetan.
Budi pun mengimbau kepada masyarakat ataupun wisatawan yang akan melancong ke Kota Bandung pada akhir pekan ini, untuk menghindari titik-titik kemacetan yang akan terjadi saat kegiatan pawai juara Persib Bandung.
""Jika tak ada kepentingan di Bandung, baik wisatawan atau warga hindari jalan-jalan [yang digunakan konvoi] tersebut. Pastinya di jalan itu akan terjadi kemacetan,"" ujarnya.
[Gambas:Video CNN]",
VIDEO: Messi dan Inter Miami Tak Berdaya Dibantai Orlando City,https://www.cnnindonesia.com/olahraga/20250519131905-146-1230724/video-messi-dan-inter-miami-tak-berdaya-dibantai-orlando-city,olahraga,"Lionel Messi tak bisa menyelamatkan Inter Miami dari kekalahan telak ketika menghadapi Orlando City pada Minggu (18/5) waktu setempat.
Dalam lima laga terakhir, Inter Miami hanya bisa meraih satu kemenangan. Selebihnya sekali seri dan tiga kali kalah.",
Timnas Voli Putri Mulai Latihan Selasa 20 Mei: Megawati cs Menuju AVC,https://www.cnnindonesia.com/olahraga/20250519161602-178-1230818/timnas-voli-putri-mulai-latihan-selasa-20-mei-megawati-cs-menuju-avc,olahraga,"Timnas voli putri Indonesiayang diperkuatMegawati Hangestri Pertiwiakan mulai menjalani pemusatan latihan nasional (pelatnas) pada Selasa (20/5).
PBVSI sudah mengumumkan nama-nama peserta pelatnas pada pekan lalu. Sederet nama yang sudah akrab di telinga seperti Megawati, Medi Yoky, Arsela Nuari, Arneta Putri, Yolla Yuliana, dan Shella Bernadetha bakal mewakili Indonesia di pentas internasional.
Wakil Kepala Bidang Pembinaan dan Prestasi PP PBVSI Loudry Maspaitella menyatakan pemilihan nama pemain sesuai dengan pertimbangan tim pemilih.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Pemilihan pemain voli putri senior untuk masuk pelatnas ini berdasarkan masukan tim seleksi dari PLN Mobile Proliga 2025,"" ujar Loudry melalui rilis resmi.
Mantan pemain timnas voli Indonesia era 1980-an hingga 1990-an itu juga menyatakan pelatnas bakal dimulai pada Selasa (20/5).
""Besok para pemain sudah masuk pelatnas,"" ucapnya.

Timnas voli putri yang akan dilatih Octavian selaku kepala pelatih serta Niko Dwi Purwanto dan Dony Arya Adhitama sebagai asisten bakal menjalani persiapan sebelum dikirim ke dua ajang internasional.
Pada 7-14 Juni, Megawati cs akan berlaga di Asian Volleyball Championship (AVC) Women's Volleyball Nation Cup di Hanoi, Vietnam.
Kemudian pada 1-3 Agustus, timnas voli putri Indonesia akan mengikuti Women's SEA V League 2025 leg 1 dan sepekan berikutnya berlangsung Women's SEA V League 2025 leg 2.
1. Eris Septia Wulandari2. Tasya Aprilia Putri3. Myrasuci Indriani4. Yolla Yuliana5. Rika Dwi Latri6. Shella Bernadetha Onnan7. Mediol Stiovanny Yoku8. Putri Nur Hidayanti Agustin9. Ersandrina Devega Salsabila10. Aulia Suci Nurfadila11. Afifah12. Megawati Hangestri Pertiwi13. Arsela Nuari Purnama14. Tisya Amallya Putri15. Arneta Putri Amelian
1. Octavian pelatih kepala2. Niko Dwi Purwanto asisten pelatih 13. Dony Arya Adhitama asisten pelatih 24. Bangun Suradesa scouting5. Rovi Pahliwandari masseur

[Gambas:Video CNN]",
Media China Soroti Timnas Indonesia: Pemain Liga 1 Dikasih Unjuk Gigi,https://www.cnnindonesia.com/olahraga/20250519122857-142-1230681/media-china-soroti-timnas-indonesia-pemain-liga-1-dikasih-unjuk-gigi,olahraga,"Media China menyoroti skuadTimnas Indonesiajelang pertandinganKualifikasi Piala Dunia 2026melawan tim Negeri Bambu.
Laga Timnas Indonesia vs China yang akan berlangsung di Stadion Utama Gelora Bung Karno, Kamis (5/6), penting bagi kedua kubu. Bagi China, kekalahan akan memupus impian mereka ke Piala Dunia.
Lantaran pertandingan yang begitu krusial, media-media di China pun membahas kekuatan lawan. Pemilihan pemain Timnas Indonesia dianalisis, mulai jumlah 32 orang yang dipanggil Patrick Kluivert termasuk 19 pemain naturalisasi.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Media163membahas soal pemanggilan pemain yang lebih banyak dibanding tiga bulan lalu ketika Timnas Indonesia bersiap menghadapi Australia dan Bahrain.
Menurut bahasan media tersebut, Kluivert sengaja memperbanyak daftar pemain karena ada waktu pemusatan latihan yang cukup panjang. Alasan lain menurut analisis163adalah lantaran Maarten Paes dan Marselino Ferdinan tidak bisa main karena hukuman akumulasi kartu.
Hal lain yang juga dibahas adalah ketiadaan pemain naturalisasi baru di Timnas Indonesia dan keberadaan lebih banyak pemain-pemain dari liga lokal.
""Kali ini, Kluivert akan memperluas tim pelatihan dan pemain-pemain baru tersebut sebagian besar adalah pemain liga lokal. Hal ini juga dengan harapan dapat menarik lebih banyak minat masyarakat untuk mendukung Timnas Indonesia,"" papar163.

Media yang sama juga mengulas soal Stefano Lilipaly yang kembali mendapat kesempatan membela Timnas Indonesia setelah cukup lama absen.
Keberadaan dua pemain yang berstatus kakak beradik di Timnas Indonesia juga tak luput dari pantauan.
""Perlu diketahui, di antara 32 orang yang direkrut kali ini, terpilih sepasang saudara kembar, yakni Yakob dan Yance,"" tulis163.
Pada pertemuan pertama di China, 15 Oktober 2024, Timnas Indonesia kalah 1-2 dari skuad asuhan Branko Ivankovic.
[Gambas:Video CNN]",
5 Pemain Baru Timnas Indonesia Era Kluivert,https://www.cnnindonesia.com/olahraga/20250519151619-142-1230785/5-pemain-baru-timnas-indonesia-era-kluivert,olahraga,"Terdapat lima pemain yang baru dipanggil pelatihPatrick KluivertkeTimnas Indonesiajelang laga melawan China dan Jepang dalam ajang Kualifikasi Piala Dunia 2026.
PSSI telah mengumumkan 32 pemain yang akan mengikuti pemusatan latihan nasional atau training camp (TC) sebelum pertandingan menghadapi dua negara Asia Timur pada laga penting demi mendapatkan tiket ke Piala Dunia tahun depan.
Dari 32 pemain yang ada, lima di antaranya akan menjalani debut di bawah arahan Kluivert. Kendati demikian mayoritas dari lima pemain tersebut sudah tak asing dengan jersey Timnas Indonesia.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Berikut lima pemain yang baru dipanggil Kluivert ke Timnas Indonesia:
1. Reza Arya Pratama
Persaingan mengisi posisi penjaga gawang terbilang cukup sengit. Reza akan menjadi pemain anyar yang akan mencoba bersaing mengisi posisi di bawah mistar.
Pemanggilan kiper PSM ini bisa dikaitkan dengan hukuman akumulasi kartu yang didapat Maarten Paes, namun Reza bukan tak mungkin bisa menembus skuad yang akan dibawa saat melawan China dan Jepang.
Sosok berpostur 188 centimeter itu sempat mengalami cedera ligamen pada awal musim. Setelah sembuh, Reza mendapat kepercayaan tampil. Dari 17 kali tampil, Reza kebobolan 23 kali dan mencatatkan tiga clean sheet.
2. Asnawi Mangkualam
Banyak yang terkejut ketika 'kapten Asnawi' tidak dipanggil Kluivert pada matchday sebelumnya. Kini pelatih asal Belanda itu memanggil pemain yang akrab dengan atmosfer sepak bola luar negeri tersebut.
Asnawi kembali ke pelatnas, tetapi belum tentu bakal menambah caps di Timnas Indonesia. Kevin Diks dan Sandy Walsh jadi rival yang harus 'disisihkan' pemain 25 tahun tersebut.
Mantan pemain PSM Makassar itu punya modal berupa kemampuan bermain di posisi gelandang kanan serta bek kiri. Selain itu ada 37 penampilan bersama Port FC bisa menjadi modal penting untuk Asnawi bersaing mendapat kesempatan unjuk gigi lagi.
Baca lanjutan pemain lain yang baru dipanggil Kluivert ke Timnas Indonesia>>>
3. Yakob Sayuri
Nama Yakob naik daun dalam dua tahun belakangan. Kecepatan dan akselerasi di sayap membuatnya jadi andalan. Sempat jadi pesaing bagi pemain-pemain yang berasal dari liga luar negeri, Yakob kemudian tak dipanggil ketika Kluivert melakoni debut tiga bulan lalu.
Kini Yakob mendapat kesempatan. Setelah membantu Malut United merangsek ke posisi tiga besar Liga 1, ada kans bagi Yakob mengusung Timnas Indonesia menembus Piala Dunia.
Musim ini Yakob tampil 27 kali dan mencetak 10 gol serta enam assist. Untuk catatan gol di Liga 1, Yakob masuk dalam jajaran tiga besar pemain lokal tersubur selain Egy Maulana Vikri (12 gol) dan Septian Bagaskara (8 gol).
4. Yance Sayuri
Sama seperti sang saudara, Yance baru kali ini dipanggil Kluivert. Statistik Yance bisa jadi menggoda sang pelatih Timnas Indonesia. Pasalnya musim ini pemain 27 tahun itu tampil 31 kali serta mencetak tujuh gol dan lima assist.
Versatilitas Yance juga jadi salah satu daya tarik bagi pelatih. Kemampuan bermain di sisi kanan dan kiri yang sama baik, berpotensi membuat Yance menambah capsnya yang baru satu di Timnas Indonesia.
5. Stefano Lilipaly
Lama absen dan sekadar menjadi penonton saat Timnas Indonesia berlaga, Lilipaly sekarang punya kans lagi mengenakan jersey berlambang garuda di dada.
Usianya tak muda lagi, lima tahun lagi 40 tahun, tapi ada hal lain yang memikat Kluivert. Entah pengalaman atau kemampuan mengisi posisi penyerang sayap dan gelandang serang. Pemain yang pernah berkostum Utrecht dan Almere City itu bisa saja menjadi pelapis di berbagai posisi, termasuk menjadi pengatur serangan.
Fano juga sudah membuktikan kemampuan bersaing di lapangan dengan 27 kali membela Borneo FC serta mencetak lima gol dan enam assist di berbagai ajang.
[Gambas:Video CNN]",
"Ronaldo Bisa Tinggalkan Al Nassr, demi Main di Piala Dunia Antarklub",https://www.cnnindonesia.com/olahraga/20250519135927-142-1230738/ronaldo-bisa-tinggalkan-al-nassr-demi-main-di-piala-dunia-antarklub,olahraga,"Cristiano Ronaldoberpeluang meninggalkanAl Nassrdan bergabung dengan klub Brasil demi tampil di Piala Dunia Antarklub 2025, Juni mendatang.
Kontrak Cristiano Ronaldo dengan Al Nassr berakhir pada Juni 2025 nanti. Perpanjangan kontrak antara Ronaldo dan Al Nassr sudah dibicarakan.
Akan tetapi, peluang kelanjutan kerja sama itu diklaim menipis seiring memburuknya performa Al Nassr yang menempati peringkat keempat klasemen. Dengan di posisi itu, berarti Al Nassr tidak akan tampil di Liga Champions Asia pada musim depan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Menurut laporanMarca, CR7 mulai tidak nyaman di Al Nassr. Nihil trofi pada musim ini jadi salah satu penyebab Ronaldo sedikit terusik di klub asal Riyadh tersebut.
Pada saat yang bersamaan, Ronaldo menerima tawaran dari klub Brasil untuk Piala Dunia Antarklub 2025. Terdapat empat klub Brasil untuk turnamen yang berlangsung pada 14 Juni hingga 13 Juli mendatang.
Pemain 40 tahun itu bisa menolak tawaran perpanjangan kontrak menggiurkan dari Al Nassr untuk meraih trofi di Piala Dunia Antarklub.

Akan tetapi belum diketahui, apakah Ronaldo akan bermain untuk Palmeiras, Flamengo, Fluminense, atau Botafogo.
Sportbiblememberitakan, klub Brasil itu menawarkan gaji 183 juta euro atau setara dengan Rp3,3 triliun. Angka itu tetap akan menjadikan Ronaldo sebagai pemain dengan bayaran tertinggi di dunia.
Wakil Asia dalam Piala Dunia Antarklub 2025 akan diisi empat klub: Al Hilal (Arab Saudi), Urawa Red Diamonds (Jepang), Al Ain (Uni Emirat Arab), dan Ulsan HD (Korea Selatan). Al Hilal merupakan juara Liga Champions Asia 2021.
Dengan bermain di Piala Dunia Antarklub 2025, Cristiano Ronaldo berpotensi berhadapan kembali dengan Lionel Messi. Inter Miami yang jadi klub Messi saat ini menjadi salah satu tuan rumah.

[Gambas:Video CNN]
",
"Stefano Lilipaly Comeback, Kapan Terakhir Bela Timnas Indonesia?",https://www.cnnindonesia.com/olahraga/20250519141747-142-1230749/stefano-lilipaly-comeback-kapan-terakhir-bela-timnas-indonesia,olahraga,"Stefano Lilipalyjadi sorotan setelah kembali dipanggil memperkuatTimnas Indonesiadi dua laga terakhir Kualifikasi Piala Dunia 2026. Kapan kali terakhir Lilipaly berseragam Garuda?
PSSI resmi mengumumkan 32 pemain untuk mengikuti training center atau pemusatan latihan di Bali yang akan dimulai pada 26 Mei mendatang.
Pemusatan latihan itu jadi bagian penting dalam persiapan Timnas Indonesia menghadapi dua laga lawan China dan Jepang pada Juni nanti.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Nama Lilipaly mencuri perhatian karena sudah cukup lama tak andil dalam perjalanan skuad Garuda di ajang internasional.
Berdasarkan data transfermarkt, Lilipaly terakhir kali memperkuat Skuad Garuda pada 9 Agustus 2023. Tepatnya saat Indonesia menghadapi Turkmenistan di laga persahabatan.
Di laga tersebut, Indonesia berhasil meraih kemenangan 2-0 berkat gol-gol Dendy Sulistyawan dan Egy Maulana Vikri. Lilipaly turut menyumbang satu assist untuk gol Egy Maulana Vikri meski hanya bermain selama 19 menit.
Ini menjadi momen penting bagi Lilipaly untuk unjuk gigi di depan pelatih Patrick Kluivert. Ia masih harus berjuang menembus 23 nama terakhir yang akan didaftarkan untuk melawan China dan Jepang.
Lilipaly merupakan pemain yang punya kemampuan bermain di beberapa posisi. Mulai dari gelandang serang, winger, dan penyerang.
Meski demikian, ia harus bersaing dengan sederet pemain depan lainnya yang lebih rutin mendapat kepercayaan di tim Merah Putih.
Dalam artian, Lilipaly masih harus berkompetisi dengan Ole Romeny, Rafael Struick, Egy Maulana Vikri, Ramadhan Sananta, atau bahkan Septian Bagaskara.
[Gambas:Video CNN]",
"Inter Miami Keok Lagi, Messi Enggak Bisa Berkutik",https://www.cnnindonesia.com/olahraga/20250519141956-142-1230757/inter-miami-keok-lagi-messi-enggak-bisa-berkutik,olahraga,"AdaLionel Messi, tapiInter Miamikalah lagi. Itulah yang terjadi saat The Herons tak berdaya saat menjamu Orlando City pada Senin (16/5).
Messi tak lagi jadi kartu as. Gagal jadi pembeda, mantan pemain terbaik dunia itu kini lebih akrab dengan kekalahan.
Menang bukan cerita lama buat Messi, namun pemain 37 tahun itu tak lagi benar-benar akrab dengan tiga poin. Agaknya Messi dan kawan-kawan butuh kerja lebih keras lagi demi meraih kemenangan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Messi terakhir merasakan kemenangan pada Minggu (4/5) ketika Inter Miami mengalahkan New York Red Bulls dengan skor 4-1.
Setelah itu Inter Miami tidak pernah menang. Dihajar Minnesota United 1-4, imbang 3-3 lawan San Jose Earthquakes, dan kemudian disikat Orlando City 0-3.
Pada musim ini Inter Miami menang enam kali, seri empat kali, dan kalah tiga kali. Sempat tampil cukup meyakinkan pada awal musim, pada Februari dan Maret tahun ini, Inter Miami kemudian memasuki masa krisis pada April.
Ketika menghadapi FC Dallas pada akhir April, Inter Miami yang bermain tanpa Messi menelan kekalahan perdana di MLS musim ini. Akan tetapi kehadiran Messi tak otomatis berakhir kemenangan.
Buktinya Inter Miami menelan dua kekalahan selanjutnya dari Minnesota dan Orlando pada Mei saat Messi bermain.

Anak asuh Javier Mascherano itu tertahan di peringkat keenam klasemen MLS bagian konferensi timur. Dengan 22 poin, Inter Miami tertinggal tujuh poin dari Philadelphia Union yang berada di puncak klasemen konferensi timur.
Musim masih panjang, Inter Miami masih punya kesempatan meraih angka pada laga selanjutnya. Hanya saja deretan hasil buruk menjadi sinyal yang kurang sedap bagi klub milik David Beckham tersebut.
Masih punya kans di MLS, Inter Miami sudah pasti tersingkir di CONCACAF Champions Cup atau Liga Champions Amerika Utara dan Tengah. Pada babak semifinal Inter Miami kalah agregat 1-5 dari klub Kanada, Vancouver Whitecaps.
[Gambas:Video CNN]",
"Bagnaia Lebih Unggul di MotoGP Inggris, Kans Kalahkan Marquez",https://www.cnnindonesia.com/olahraga/20250519130449-156-1230702/bagnaia-lebih-unggul-di-motogp-inggris-kans-kalahkan-marquez,olahraga,"Francesco Bagnaiamemiliki potensi mengalahkan rekan setimnya di Ducati,Marc Marquez, dalam MotoGP Inggris 2025 di Sirkuit Silverstone, 23-25 Mei mendatang.
Perebutan poin MotoGP 2025 berlanjut di Silverstone, akhir pekan ini. Bagnaia yang menempati peringkat ketiga klasemen masih berpeluang dalam perburuan gelar juara.
Selain memenangkan seri ini, sebagai 'orang' lama di Ducati, Bagnaia juga punya ambisi terpendam mengalahkan Marc Marquez yang mengilap pada awal musim.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Potensi Bagnaia mengalahkan Marquez dalam MotoGP Inggris terbuka lebar. Statistik dalam beberapa balapan terakhir di Silverstone menunjukkan Bagnaia lebih unggul ketimbang Marquez.
Baik Bagnaia dan Marquez sama-sama mengoleksi satu kemenangan dalam MotoGP Inggris. Bagnaia menang pada 2022, Marquez pada 2014.
Setelah kecelakaan pada 2020, performa Marquez bersama Honda menurut di MotoGP Inggris. Musim 2021 Marquez gagal finis di Silverstone, kemudian absen pada 2022, gagal finis lagi pada 2023. Sampai akhirnya bergabung dengan Gresini dan kembali meraih podium dua.

Sementara Bagnaia, setelah menang pada 2022, pembalap asal Italia ini terus meraih podium dalam MotoGP Inggris.
Pecco podium kedua pada musim 2023 dan podium kedua di bawah Marquez pada musim 2024. Konsistensi tersebut bisa membawa Bagnaia mengalahkan Marquez di Inggris pada musim ini.
Satu yang perlu diwaspadai Bagnaia dari Marquez adalah kualitas dalam sprint race. Pada musim ini The Baby Alien menyapu bersih enam balapan sprint race dengan kemenangan.
MotoGP Inggris 2025 di Sirkuit Silverstone akan disiarkan langsung Trans7 pada pukul 19:00 WIB.

[Gambas:Video CNN]
",
"Hitung-hitungan Barito, Semen Padang, dan PSS Selamat dari Degradasi",https://www.cnnindonesia.com/olahraga/20250519131007-142-1230713/hitung-hitungan-barito-semen-padang-dan-pss-selamat-dari-degradasi,olahraga,"Drama papan bawah semakin panas jelang pekan terakhirLiga 1 2024/2025. Tiga tim saling sikut untuk menyelamatkan diri dari degradasi.
Tiga tim yang sedang berjuang lolos dari degradasi adalah Semen Padang, PSS Sleman, dan Barito Putera. Mereka terpaut poin yang tipis hingga pekan penentuan di Liga 1 2024/2025.
Saat ini Semen Padang ada di peringkat ke-15 atau garis terakhir selamat dari degradasi dengan bekal 33 poin. Sementara PSS Sleman dan Barito Putera ada di posisi ke-16 dan ke-17 yang masuk ke dalam zona merah. Keduanya sama-sama mengantongi 31 angka.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Tiga klub tersebut akan menentukan nasib mereka di waktu yang sama pada Sabtu (24/5) pukul 16.00 WIB. Barito Putera akan bertandang ke markas PSIS Semarang di Stadion Jatidiri, PSS Sleman bakal menghadapi Madura United, sementara Semen Padang bertamu ke kandang Arema FC.
Poin penuh jadi incaran mereka demi tetap bisa berkompetisi di kasta tertinggi sepak bola Indonesia. Berikut hitung-hitungan Barito Putera, Semen Padang, dan PSS Sleman selamat dari degradasi:
Hasil imbang 1-1 antara Semen Padang lawan Persik memperpanjang napas tim dari ancaman degradasi. Namun posisi mereka belum sepenuhnya aman.
Semen Padang akan selamat dari degradasi jika menang lawan Arema FC. Tambahan tiga angka membuat pasukan Kabau Sirah mengantongi 36 poin.
Tim besutan Eduardo Almeida itu juga bisa lolos jika imbang lawan Arema, namun dengan syarat Barito Putera dan PSS Sleman gagal mengemas poin penuh dalam laga masing-masing.
Semen Padang bahkan tetap bisa bertahan di Liga 1 musim depan jika kalah dari Arema. Lagi-lagi syaratnya Barito Putera dan PSS Sleman sama-sama gagal meraih hasil positif.

Baca di halaman berikutnya>>>
PSS Sleman wajib menang kontra Madura United karena kesempatan lolos degradasi yang cukup sempit. Tambahan tiga poin akan membuat Super Elja mengemas 34 angka.
Namun tim asuhan Pieter Huistra perlu berharap Semen Padang kalah lawan Arema FC agar bisa selamat. Karena jika PSS Sleman menang tapi Semen Padang imbang, maka PSS Sleman akan kalah dalam head to head.

Lebih lanjut, jika Semen Padang kalah lalu PSS Sleman dan Barito Putera sama-sama menang, maka tim yang berhak bertahan di Liga 1 musim depan adalah PSS Sleman. Sebab, PSS Sleman menang head to head atas Barito Putera.
Barito Putera butuh poin penuh di laga terakhir. Mereka harus menang sekaligus berharap Semen Padang dan PSS Sleman terjungkal untuk memastikan nasib.
Laskar Antasari wajib menang lawan PSIS Semarang untuk mendapat 34 poin akhir. Barito Putera bisa bertahan jika PSS Sleman kalah dan Semen Padang kalah atau seri. Sebab, Barito Putera unggulhead to headatas Semen Padang.
Skenario terakhir adalah jika Barito Putera dan PSS Sleman sama-sama menang, sedangkan Semen Padang imbang. Ketiga tim tersebut akan punya 34 poin.
[Gambas:Photo CNN]
Berdasarkan regulasi Liga 1 2024/2025, penentuan posisi peringkat adalahhead to headdi antara tim-tim yang punya poin sama. Barito Putera akan unggul karena tiga kali menang lawan Semen Padang dan PSS Sleman dalam klasemen kecil di antara mereka.
Barito Putera punya sembilan poin dalam klasemenhead to headkarena menang tiga kali. Sedangkan Semen Padang punya enam poin berkat dua kemenangan. Sementara PSS Sleman hanya mengantongi tiga poin karena satu kali menang.

[Gambas:Video CNN]",
